axis,dataset,model,horizon,segment,window_start,best_depth,selected_loss,optimal_loss,relative_tolerance,profiled_channels,U_mean,U_p10,U_p90,M_mean,M_p10,M_p90,seeds,local_units,window_index,relative_time,best_width_group,best_width,best_d_model,best_d_ff
width,ETTh1,MultiPatchFormer,96,test,360,,0.306029911,0.306029911,0.0,7,0.2954404833057573,0.21593557039347866,0.36819010727897755,0.4521642152898425,0.4037591750009076,0.5257913186898194,1,7,15,0.10638297872340426,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,384,,0.6229198529571428,0.6229198529571428,0.0,7,0.27276663825609887,0.22642511539645893,0.31449740228107254,0.47964774971878216,0.4289430910491538,0.5300413121405025,1,7,16,0.11347517730496454,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,408,,0.19282862985714286,0.19282862985714286,0.0,7,0.3203874247649305,0.25606426083787875,0.3798850103099579,0.5090593534204209,0.47569012047817716,0.540794715237344,1,7,17,0.12056737588652482,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,432,,0.36590988807142855,0.36590988807142855,0.0,7,0.31785429119716063,0.21836900889123573,0.45358707607068516,0.46639576120580617,0.44323732460915005,0.5011407788985827,1,7,18,0.1276595744680851,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,456,,0.5184931681428572,0.5184931681428572,0.0,7,0.3262763442265599,0.3044906865801376,0.34383275671841645,0.43917806522279373,0.40130035380477797,0.494398953517261,1,7,19,0.1347517730496454,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,480,,0.812632268,0.812632268,0.0,7,0.29440332330150365,0.2501965941729528,0.3420538784122721,0.42108739896759195,0.3554010762274632,0.4840255186609122,1,7,20,0.14184397163120568,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,504,,0.47181315185714284,0.47181315185714284,0.0,7,0.2912129574764227,0.2493813121030119,0.34378564358175223,0.4103086559902857,0.3738796998357299,0.4735072453140022,1,7,21,0.14893617021276595,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,528,,0.30648619657142856,0.30648619657142856,0.0,7,0.42869340260868655,0.32609158376289726,0.5246738929295532,0.4195509753578718,0.37393185882046154,0.46960040420598387,1,7,22,0.15602836879432624,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,552,,0.2621998385714286,0.2621998385714286,0.0,7,0.4156914357202181,0.32987198622717306,0.5151512036564625,0.458554588516967,0.40502083020639085,0.5455061774668933,1,7,23,0.16312056737588654,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,576,,0.2627623092857143,0.2627623092857143,0.0,7,0.35077362039391363,0.2662626258164541,0.45793852574457455,0.5014386219087681,0.43232425972025157,0.5946588268456164,1,7,24,0.1702127659574468,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,600,,0.3428692862857143,0.3428692862857143,0.0,7,0.31163289565633245,0.2379370766146928,0.37091386031854423,0.45265489802768155,0.3965920929474891,0.5421471686531028,1,7,25,0.1773049645390071,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,624,,0.24891019714285714,0.24891019714285714,0.0,7,0.2883579632270367,0.14615661465876273,0.4350628639673903,0.4729343869255584,0.4104244348758639,0.5468988722481648,1,7,26,0.18439716312056736,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,648,,0.25281644571428574,0.25281644571428574,0.0,7,0.3534662079810915,0.31059877576306155,0.4046088361132213,0.5191736185575706,0.4076695238353008,0.6888064980959563,1,7,27,0.19148936170212766,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,672,,0.2777955971428571,0.2777955971428571,0.0,7,0.39074399255697617,0.27383001266807766,0.5201394741620654,0.49282331033208715,0.444188035454774,0.5609939610639267,1,7,28,0.19858156028368795,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,696,,0.46219576714285715,0.46219576714285715,0.0,7,0.4339796489679628,0.3707170573607048,0.511993703369072,0.5651155746906528,0.41620970002913676,0.7272676313277431,1,7,29,0.20567375886524822,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,720,,0.5690144285714286,0.5690144285714286,0.0,7,0.2884858446932189,0.2375815843291412,0.33382669198900555,0.5546090479167195,0.41212244404968007,0.7478322376905088,1,7,30,0.2127659574468085,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,744,,0.6228098328571429,0.6228098328571429,0.0,7,0.363701199363546,0.27406028409078204,0.42723304370167414,0.5844041530161407,0.44010947821728963,0.7364702960094701,1,7,31,0.2198581560283688,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,768,,0.6492670797142858,0.6492670797142858,0.0,7,0.37247644858441303,0.3109907519335506,0.4230058510213296,0.5294350919850308,0.40262713138729844,0.6889477906640421,1,7,32,0.22695035460992907,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,792,,0.6347657250000001,0.6347657250000001,0.0,7,0.4071633886515764,0.3207607893852068,0.5293145118409346,0.5182449462841814,0.4136183622413464,0.660410116276804,1,7,33,0.23404255319148937,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,816,,0.7990984214285716,0.7990984214285716,0.0,7,0.44432190104610286,0.33059299607732284,0.5452427597240487,0.5202324330526509,0.4066488853671404,0.6705957105801048,1,7,34,0.24113475177304963,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,840,,0.79573242,0.79573242,0.0,7,0.4230878724717641,0.3055702385441181,0.5209102805377186,0.5378648204660624,0.4152629604546492,0.6515837894814743,1,7,35,0.24822695035460993,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,864,,0.46913029714285714,0.46913029714285714,0.0,7,0.3909676832365269,0.2893013820904868,0.4933445000560417,0.5197547327437417,0.3795097635436783,0.6724461863709489,1,7,36,0.2553191489361702,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,888,,0.46496074857142855,0.46496074857142855,0.0,7,0.47430069598835234,0.3888868634808922,0.6237011756796672,0.5227721384299892,0.3738595403129563,0.6883441214414776,1,7,37,0.2624113475177305,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,912,,0.3434088885714286,0.3434088885714286,0.0,7,0.3255873684888515,0.2783316419500304,0.3761561332143322,0.5532001997411721,0.3639645512219733,0.7328697138571503,1,7,38,0.2695035460992908,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,936,,0.4869290271428572,0.4869290271428572,0.0,7,0.3712206673024997,0.30635450806655307,0.43931732704843524,0.5322429592367406,0.326908243969604,0.7407507513081895,1,7,39,0.2765957446808511,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,960,,0.5226101714285715,0.5226101714285715,0.0,7,0.33768372728580787,0.3092031668655794,0.37875667561680737,0.47903082396518365,0.31594191469784366,0.7560906788683629,1,7,40,0.28368794326241137,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,984,,0.4470831642857143,0.4470831642857143,0.0,7,0.25237560938816966,0.1666512842992811,0.35054978551244825,0.47462943228052473,0.3399328637940271,0.7164542728821158,1,7,41,0.2907801418439716,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1008,,0.5843507285714286,0.5843507285714286,0.0,7,0.29339869245452943,0.2218827185619086,0.3715867182091352,0.4654661911941561,0.34597721191080566,0.6258217999587786,1,7,42,0.2978723404255319,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1032,,0.33503062071428574,0.33503062071428574,0.0,7,0.2513601913893113,0.13448655586324645,0.3492877238853313,0.47871225025779507,0.4146617875092392,0.6270363135097433,1,7,43,0.3049645390070922,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1056,,0.27513751771428574,0.27513751771428574,0.0,7,0.37319067794422267,0.28326391031470366,0.47503400427505965,0.4910377041946773,0.3982675266100884,0.6254492616994756,1,7,44,0.3120567375886525,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1080,,0.30116215057142853,0.30116215057142853,0.0,7,0.28069762151257444,0.2519003242668595,0.3229232849769443,0.4763262607754961,0.3971573707298914,0.6113057204564569,1,7,45,0.3191489361702128,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1104,,0.5550612285714286,0.5550612285714286,0.0,7,0.35210863584832486,0.3200781480645371,0.4147685810252291,0.5362738805648141,0.450482213501716,0.6321710596457768,1,7,46,0.3262411347517731,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1128,,0.6977887914285714,0.6977887914285714,0.0,7,0.30751794014045725,0.27062835289114806,0.34740429857236904,0.4987896584563621,0.4345788510615488,0.5850062991392417,1,7,47,0.3333333333333333,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1152,,0.5440929521428571,0.5440929521428571,0.0,7,0.3365982049903983,0.2366802685481046,0.4426644515837579,0.543988141178299,0.4920706539923917,0.6202926959953897,1,7,48,0.3404255319148936,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1176,,0.5409142628571428,0.5409142628571428,0.0,7,0.35429269612729986,0.31767470076059867,0.40203684392558436,0.47383969483799565,0.38357699436998133,0.5715304139076297,1,7,49,0.3475177304964539,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1200,,0.2877497594285714,0.2877497594285714,0.0,7,0.4146839563243739,0.2708465379009505,0.5745769347018024,0.48011565643326193,0.40006803879925107,0.5555606333476495,1,7,50,0.3546099290780142,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1224,,0.218351351,0.218351351,0.0,7,0.36703080163962304,0.32019733901531805,0.41837609356325783,0.4835542470901572,0.36838595960473747,0.5745057821988196,1,7,51,0.3617021276595745,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1248,,0.24310123442857143,0.24310123442857143,0.0,7,0.27554566215650084,0.15394666803898333,0.42893884307233643,0.46577496393172585,0.35621974675545354,0.6091211188760373,1,7,52,0.36879432624113473,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1272,,0.2357387577142857,0.2357387577142857,0.0,7,0.30931771247120526,0.2337400562783726,0.35902082006195213,0.47898333265987686,0.3593641403060163,0.60715076026543,1,7,53,0.375886524822695,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1296,,0.5920124751428572,0.5920124751428572,0.0,7,0.23792634623656922,0.14788918172181753,0.30778123922376677,0.5067840789717859,0.3553417807937172,0.6653213047923477,1,7,54,0.3829787234042553,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1320,,0.7732924857142857,0.7732924857142857,0.0,7,0.2785951821654445,0.21147014948818255,0.3260137724835089,0.524288287981239,0.36116271615699264,0.7218810680108494,1,7,55,0.3900709219858156,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1344,,0.7475132785714286,0.7475132785714286,0.0,7,0.27128294514693235,0.15939348581947582,0.40048356083751324,0.4660997639250688,0.3466624537680244,0.5841416923818312,1,7,56,0.3971631205673759,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,1368,,0.5832610542857143,0.5832610542857143,0.0,7,0.30887025150404196,0.21668903171515969,0.370540159060513,0.4696281045495362,0.35562387872680284,0.6282190094181077,1,7,57,0.40425531914893614,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1392,,0.48498341142857143,0.48498341142857143,0.0,7,0.5263704659184284,0.40352029057536726,0.6400592895353723,0.4527107681671606,0.36767266197386894,0.5524933703695363,1,7,58,0.41134751773049644,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1416,,0.42592533714285713,0.42592533714285713,0.0,7,0.5927003306741059,0.5098409657911221,0.6722599844367324,0.4549812491162558,0.3651125260503468,0.5653638298144391,1,7,59,0.41843971631205673,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1440,,0.5110405885714285,0.5110405885714285,0.0,7,0.3094385693185761,0.14921877992137458,0.4535456900242849,0.47401372725221386,0.38343841148771035,0.5773243917379185,1,7,60,0.425531914893617,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1464,,0.7244557142857142,0.7244557142857142,0.0,7,0.5481790217612996,0.4775621211357105,0.6195811956093553,0.46420813862915355,0.3782297261633718,0.5727609400437441,1,7,61,0.4326241134751773,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1488,,0.6399075808571428,0.6399075808571428,0.0,7,0.33572077573417786,0.24383159814103011,0.40699746333460607,0.5040324708302941,0.37512467351678747,0.6418969524835094,1,7,62,0.4397163120567376,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1512,,0.9297656414285714,0.9297656414285714,0.0,7,0.387552498657613,0.3037566834342533,0.454703703761679,0.45859332530875874,0.37270568294686973,0.6102491802683269,1,7,63,0.44680851063829785,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1536,,0.7847874914285714,0.7847874914285714,0.0,7,0.3794688857088385,0.33674978409723383,0.4363977768625733,0.5455422219623377,0.4306597350326263,0.6814571628415063,1,7,64,0.45390070921985815,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1560,,1.1741295257142856,1.1741295257142856,0.0,7,0.36100243869888443,0.26098085262636583,0.4609171771118714,0.5434337090616617,0.40598586859862673,0.7532026943546972,1,7,65,0.46099290780141844,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1584,,0.6818868057142857,0.6818868057142857,0.0,7,0.49727104910972736,0.4214317514279589,0.5778540004302427,0.5124122839453463,0.3994720341644618,0.6318684770632427,1,7,66,0.46808510638297873,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1608,,0.5611201251428571,0.5611201251428571,0.0,7,0.362219205570598,0.24995472527758994,0.48507786373273837,0.4866163144041336,0.33334982812675606,0.6028108713659927,1,7,67,0.475177304964539,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1632,,0.7355101742857143,0.7355101742857143,0.0,7,0.3021270085968342,0.2302342571479966,0.35969971668966794,0.4339991276705289,0.30231259792570453,0.522751517524281,1,7,68,0.48226950354609927,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1656,,0.6072489757142857,0.6072489757142857,0.0,7,0.28869486640407865,0.20680921050708312,0.3844048133061097,0.49082817540510837,0.3184712597833471,0.6261548213333761,1,7,69,0.48936170212765956,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1680,,0.3001247492857143,0.3001247492857143,0.0,7,0.27965492697863364,0.24101687406217717,0.32510580290431623,0.48057316062108263,0.35200015553899294,0.6290890210681727,1,7,70,0.49645390070921985,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1704,,0.2748990611428571,0.2748990611428571,0.0,7,0.3579045480170069,0.279172514803758,0.4529605298556168,0.4516120985084373,0.35382943942597217,0.6086939903749038,1,7,71,0.5035460992907801,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1728,,0.5530994794285714,0.5530994794285714,0.0,7,0.3079524189550664,0.24188541643062125,0.3779447718376864,0.4671523568187538,0.37506786606532716,0.6207230129272631,1,7,72,0.5106382978723404,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1752,,0.30200334757142855,0.30200334757142855,0.0,7,0.282955006469492,0.22949509128874734,0.34800007456624554,0.4986011523926898,0.41996352123870334,0.6442579041385872,1,7,73,0.5177304964539007,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,1776,,0.36318767214285713,0.36318767214285713,0.0,7,0.35512881631287624,0.27963670302661503,0.44236635085754905,0.454122259845407,0.388961909249657,0.5577185636360824,1,7,74,0.524822695035461,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1800,,0.2353172342857143,0.2353172342857143,0.0,7,0.30936601738398345,0.22330314830103626,0.41481540409619805,0.4687706077161756,0.4076642802303003,0.5539515583346478,1,7,75,0.5319148936170213,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1824,,0.26712090957142853,0.26712090957142853,0.0,7,0.30361408800090306,0.2397298097396725,0.36307487059254273,0.43722901481067616,0.3320470446623682,0.5247135314894198,1,7,76,0.5390070921985816,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1848,,0.41859087857142857,0.41859087857142857,0.0,7,0.22880147340818097,0.0721828379140632,0.31970994086384724,0.42815353788256133,0.3155453356704937,0.5310849250767709,1,7,77,0.5460992907801419,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1872,,0.4610511685714286,0.4610511685714286,0.0,7,0.20984105473426312,0.08127785312701084,0.31986514355352696,0.42094336848292935,0.3028245439236141,0.5532456787767605,1,7,78,0.5531914893617021,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,1896,,0.3419802828571429,0.3419802828571429,0.0,7,0.2689226616020951,0.14124714790236412,0.3301207220879969,0.40283571419668013,0.31700371809106254,0.46688074728990764,1,7,79,0.5602836879432624,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1920,,0.28812037214285713,0.28812037214285713,0.0,7,0.32785752226132736,0.2458796155034355,0.3951610510591935,0.4244730071782708,0.34642189230573317,0.5075894150525843,1,7,80,0.5673758865248227,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1944,,0.48190107,0.48190107,0.0,7,0.28681851146104187,0.23838428992845134,0.33995056866475765,0.42204075836275745,0.3223121802485735,0.4906926009486366,1,7,81,0.574468085106383,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,1968,,0.4048522428571429,0.4048522428571429,0.0,7,0.2904680679912129,0.1286273813907558,0.4665909403253345,0.4202073027339925,0.37858413037211064,0.4696399981299399,1,7,82,0.5815602836879432,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,1992,,0.23757849285714286,0.23757849285714286,0.0,7,0.3318494767576456,0.2593296629400156,0.3984352579679493,0.47441929355365975,0.35948610583898255,0.6122699332361339,1,7,83,0.5886524822695035,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2016,,0.29770666285714287,0.29770666285714287,0.0,7,0.33525566463686113,0.2499851488656322,0.43342595941501977,0.4969440092359479,0.4064523329339293,0.5931312662544165,1,7,84,0.5957446808510638,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2040,,0.29952936214285714,0.29952936214285714,0.0,7,0.3091205162668583,0.25757809499634654,0.38360898773755825,0.4799621378746243,0.36643588330910226,0.5958616410234335,1,7,85,0.6028368794326241,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,2064,,0.27240297857142853,0.27240297857142853,0.0,7,0.2589112934472021,0.16031605513475272,0.3467502958916746,0.48485337455082317,0.3588656445723126,0.611897216870569,1,7,86,0.6099290780141844,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,2088,,0.23598061857142857,0.23598061857142857,0.0,7,0.2771256292046075,0.20789752944956374,0.3433356543587551,0.4540304626937462,0.34632605163966124,0.537837960892914,1,7,87,0.6170212765957447,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2112,,0.25626252071428574,0.25626252071428574,0.0,7,0.3319055433732926,0.27199464092585873,0.39541053326996983,0.4611512159422078,0.3573145256252354,0.5671134963114741,1,7,88,0.624113475177305,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2136,,0.29250487357142857,0.29250487357142857,0.0,7,0.2969236593595011,0.22867537082135436,0.33811606254827625,0.4501678160078758,0.360558154466678,0.5272520759039583,1,7,89,0.6312056737588653,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2160,,0.34777910285714286,0.34777910285714286,0.0,7,0.28830157854198785,0.21390889334505236,0.3828609013410838,0.4431750564348921,0.3801730813624752,0.5106225020956016,1,7,90,0.6382978723404256,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2184,,0.42997187428571426,0.42997187428571426,0.0,7,0.34178402378929473,0.2518715919837361,0.44647657500984406,0.4787663254125067,0.3648847182517189,0.6305757814556019,1,7,91,0.6453900709219859,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2208,,0.5933241785714286,0.5933241785714286,0.0,7,0.2985997197054252,0.26776621645057497,0.34695115180543057,0.4608637079885648,0.36518376296422767,0.5869658407963604,1,7,92,0.6524822695035462,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2232,,0.7129592571428571,0.7129592571428571,0.0,7,0.29686838668227733,0.21409472001625277,0.3427494432575306,0.498676306679915,0.3922473971815283,0.615779512634731,1,7,93,0.6595744680851063,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2256,,0.8440899457142857,0.8440899457142857,0.0,7,0.349860869547482,0.2651132629716265,0.44975964237298205,0.5032355739710804,0.4070867404657075,0.6071549374007068,1,7,94,0.6666666666666666,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2280,,1.1766549185714286,1.1766549185714286,0.0,7,0.3580228693167644,0.22489548558622774,0.5135265452892687,0.4843951447532166,0.41690455826383654,0.5913875491324183,1,7,95,0.6737588652482269,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2304,,0.8469772064285715,0.8469772064285715,0.0,7,0.3638626880391396,0.32666879907864993,0.39999981027053416,0.4756566933283544,0.4419297430581499,0.5170798611747985,1,7,96,0.6808510638297872,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2328,,0.8768081831428571,0.8768081831428571,0.0,7,0.37984182596975863,0.3025644014693339,0.4696288573952123,0.523505231429692,0.4700516288441264,0.5980064431282467,1,7,97,0.6879432624113475,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2352,,0.7403834785714285,0.7403834785714285,0.0,7,0.4208468292939186,0.342095420916186,0.48484544145751785,0.4922189836283888,0.4247472724122302,0.5801698389988279,1,7,98,0.6950354609929078,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2376,,0.26499466514285713,0.26499466514285713,0.0,7,0.32618246231984566,0.1676789245052418,0.5084127685503473,0.500200660687202,0.41720129304969583,0.5912117425715098,1,7,99,0.7021276595744681,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2400,,0.33481577428571424,0.33481577428571424,0.0,7,0.431136530929846,0.3438269414531159,0.5230305974786521,0.517293887795377,0.39221151771290286,0.6966257700522472,1,7,100,0.7092198581560284,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2424,,0.2708117842857143,0.2708117842857143,0.0,7,0.35872899227274546,0.31006732560189443,0.41150117123027974,0.5650174599024501,0.4390436043071214,0.709087114460046,1,7,101,0.7163120567375887,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2448,,0.23702075385714286,0.23702075385714286,0.0,7,0.29069712851418955,0.21788943395164279,0.34434060275418854,0.5115542511565719,0.38437175889605524,0.6848438918581436,1,7,102,0.723404255319149,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2472,,0.34738636142857143,0.34738636142857143,0.0,7,0.3479748550388976,0.27962130796332646,0.4090565815270209,0.5102477698364467,0.35296069578757305,0.7376064796464905,1,7,103,0.7304964539007093,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2496,,0.5885741371428571,0.5885741371428571,0.0,7,0.33734463017635946,0.2746252599180106,0.39343032283090856,0.5114820996365813,0.31759908081587324,0.7446304207274195,1,7,104,0.7375886524822695,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2520,,0.5714907777142857,0.5714907777142857,0.0,7,0.26437250472276586,0.20684357622246474,0.35704373272361745,0.49992425898840226,0.3453672991580251,0.6909535851410081,1,7,105,0.7446808510638298,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2544,,0.5396754614285715,0.5396754614285715,0.0,7,0.3069736816141459,0.18110622924120734,0.44638684685128704,0.5138396626176666,0.34867846304912153,0.7024416619892803,1,7,106,0.75177304964539,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,2568,,0.3233115128571429,0.3233115128571429,0.0,7,0.3506525896589226,0.2721124595453966,0.4078975235740193,0.4798515940197577,0.36545663702001874,0.5966383999942062,1,7,107,0.7588652482269503,16.0,1024.0,1024.0,1024.0
width,ETTh1,MultiPatchFormer,96,test,2592,,0.40504256642857145,0.40504256642857145,0.0,7,0.42122950338598,0.31872405270433823,0.5455837333383374,0.4633371272615566,0.3917450161542545,0.5379582784395942,1,7,108,0.7659574468085106,8.0,512.0,512.0,512.0
width,ETTh1,MultiPatchFormer,96,test,2616,,0.46763711185714285,0.46763711185714285,0.0,7,0.34065603230001784,0.2781299334449039,0.4073716053146206,0.4807753642093258,0.43458771615137415,0.5300061422330136,1,7,109,0.7730496453900709,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2640,,0.6173033865714286,0.6173033865714286,0.0,7,0.2902088152621878,0.23207278252189784,0.36364605263014443,0.5444102020538142,0.47208842554764546,0.6301023241074555,1,7,110,0.7801418439716312,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2664,,0.37121398957142854,0.37121398957142854,0.0,7,0.38708588717069636,0.30823412717470483,0.45842660423962617,0.5262030702700965,0.4560380545146514,0.5921663056216232,1,7,111,0.7872340425531915,4.0,256.0,256.0,256.0
width,ETTh1,MultiPatchFormer,96,test,2688,,0.26436388699999996,0.26436388699999996,0.0,7,0.3680857791175665,0.31836802578861456,0.4528458412840167,0.5064596850727977,0.3911801444947932,0.593942269656592,1,7,112,0.7943262411347518,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2712,,0.27603843714285714,0.27603843714285714,0.0,7,0.31363396646568165,0.23993247177030677,0.381315294107851,0.5048902566522979,0.4137860501353927,0.6068813149745862,1,7,113,0.8014184397163121,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2736,,0.2046729714285714,0.2046729714285714,0.0,7,0.32120302835438486,0.2103030518154116,0.41258468645325164,0.5086422393774507,0.4016596843707051,0.5717873506441268,1,7,114,0.8085106382978723,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2760,,0.3649252651428571,0.3649252651428571,0.0,7,0.36828287450129193,0.30154722968627135,0.4173927726908911,0.5504974770377731,0.4415710303355402,0.6443120592517779,1,7,115,0.8156028368794326,1.0,64.0,64.0,64.0
width,ETTh1,MultiPatchFormer,96,test,2784,,0.45693362257142855,0.45693362257142855,0.0,7,0.35623831938377515,0.26386303970433045,0.46337889042114516,0.533220859384824,0.42528683147420787,0.6198108374385691,1,7,116,0.8226950354609929,2.0,128.0,128.0,128.0
width,ETTh1,MultiPatchFormer,96,test,2808,,0.43780388221428573,0.43780388221428573,0.0,7,0.4014428558353216,0.34244403773662857,0.48563391111091475,0.5306191985424519,0.41515443250383505,0.6317221824686563,1,7,117,0.8297872340425532,2.0,128.0,128.0,128.0
